orig.ident,nCount_RNA,nFeature_RNA,novelty_score,RNA_snn_res.0.8,seurat_clusters
control,1487,500,0.8507898598583874,0,0
control,1273,547,0.8818481958975452,0,0
control,1020,498,0.8965064112125432,3,3
control,549,300,0.9041999784155689,3,3
control,948,432,0.8853387414157894,7,7
control,1091,502,0.8890255162421625,3,3
control,1033,554,0.9102250993905979,3,3
control,971,450,0.8881880804767893,3,3
control,618,338,0.906100731998608,3,3
control,1406,593,0.8808982288271598,3,3
control,1783,724,0.8796079494115706,3,3
control,1495,729,0.9017483723629629,0,0
control,544,252,0.8778335672844773,0,0
control,2107,724,0.860417330196631,12,12
control,2480,733,0.8440550180239289,4,4
control,996,396,0.8664010990094076,0,0
control,1932,812,0.8854381384906826,6,6
control,1210,499,0.8752151776775908,0,0
control,1527,538,0.8577011098497932,0,0
control,764,407,0.9051369777752933,3,3
control,1091,487,0.8846886117094592,0,0
control,1429,561,0.8712947006280132,0,0
control,666,200,0.8149640509876926,9,9
control,2791,783,0.8398036715776466,4,4
control,3385,950,0.8436532385903175,12,12
control,1108,462,0.8752199627088068,0,0
control,595,358,0.9204784321703581,6,6
control,1130,520,0.8895950084190979,11,11
control,2175,810,0.8714668228650935,3,3
control,1134,502,0.8841393881677077,0,0
control,1406,732,0.9099505840250116,6,6
control,967,401,0.8719505890426457,0,0
control,867,483,0.9135226973361239,3,3
control,3259,957,0.8485170385666916,4,4
control,1727,507,0.8355772902999277,4,4
control,570,314,0.9060388366088965,3,3
control,1134,533,0.8926587951815457,3,3
control,2576,957,0.8739253161067853,7,7
control,1158,495,0.8795239973703086,7,7
control,550,248,0.8737718149520318,0,0
control,2552,723,0.839224667429665,4,4
control,1435,477,0.8484776806071369,9,9
control,1216,598,0.9000845938944964,3,3
control,1233,525,0.8800361686629516,3,3
control,805,351,0.8759414705149876,0,0
control,3103,921,0.8489246524293278,4,4
control,318,144,0.862507633032956,9,9
control,1403,532,0.8661778452265559,11,11
control,1192,480,0.8715866244669487,7,7
control,4127,1044,0.8349020136439541,4,4
control,1195,472,0.8689055325632842,9,9
control,1147,475,0.8748612935962498,0,0
control,992,427,0.8778300112991122,0,0
control,1587,658,0.8805368401100834,7,7
control,479,291,0.9192479734923472,3,3
control,3426,1035,0.8529340081610708,14,14
control,3200,968,0.8518538081898533,4,4
control,2626,769,0.8440121646845022,12,12
control,1443,516,0.8586328018405152,0,0
control,2013,769,0.87350569107908,7,7
control,2178,666,0.8458434019258138,4,4
control,8162,2068,0.8475774385935798,9,9
control,2221,742,0.8577206799963575,12,12
control,1088,436,0.8692160221816599,0,0
control,1065,598,0.9172053260242434,3,3
control,1963,629,0.8498992963131308,4,4
control,981,489,0.8989326200490575,3,3
control,1908,604,0.8477276335602686,12,12
control,3604,1061,0.8506883517250041,12,12
control,921,506,0.9122515751632131,3,3
control,1944,707,0.8664282706623339,0,0
control,1353,570,0.8801062801075468,0,0
control,1609,644,0.875982153042033,0,0
control,1348,502,0.8629301337095657,4,4
control,2961,855,0.8445968992240201,12,12
control,1678,727,0.8873547346512465,1,1
control,1376,451,0.8456512308762393,0,0
control,2926,973,0.8620531910832397,4,4
control,1075,484,0.8856758808012469,3,3
control,2306,682,0.8426711079358224,4,4
control,2453,730,0.8447133761640611,9,9
control,1173,464,0.8687712858214669,0,0
control,2776,866,0.8530816313898796,0,0
control,1129,598,0.9095904262965446,3,3
control,1570,511,0.8474674410045903,9,9
control,826,405,0.8938885357169132,3,3
control,833,505,0.9255802662824707,0,0
control,1796,556,0.8435207110989977,0,0
control,921,506,0.9122515751632131,3,3
control,656,312,0.8854241167746955,0,0
control,1508,553,0.86292599221632,0,0
control,1043,460,0.8822090829043545,0,0
control,3950,1104,0.8460689347420918,4,4
control,1517,522,0.8543485765597593,7,7
control,1039,465,0.8842535320916278,3,3
control,1097,422,0.863530928177729,4,4
control,1505,606,0.8756697599626955,0,0
control,3013,966,0.8579988132908084,4,4
control,1639,575,0.8584850098717939,0,0
control,1201,489,0.8732817994938851,9,9
control,488,259,0.8976647710786068,0,0
control,961,464,0.8939876864140501,3,3
control,627,326,0.8984544965339919,3,3
control,1021,491,0.8943364805701425,3,3
control,796,424,0.9057030649462835,7,7
control,1217,533,0.8837829500619715,0,0
control,3665,1132,0.8568414810875153,4,4
control,1784,550,0.8428267915416187,4,4
control,1324,525,0.8713186752328713,0,0
control,3641,1119,0.8561193931517385,4,4
control,747,382,0.8986339224659893,7,7
control,2903,867,0.8484403345210381,4,4
control,2188,646,0.841375061705033,9,9
control,850,425,0.8972390077016452,3,3
control,1052,488,0.8896114558837039,3,3
control,2963,893,0.8499653069760027,9,9
control,1618,784,0.9019431096538169,6,6
control,530,300,0.9092769503855921,3,3
control,725,406,0.9119642600226557,3,3
control,1011,461,0.8864963477701792,3,3
control,1433,642,0.8895171221467386,13,13
control,1255,561,0.8871503485065257,0,0
control,1180,477,0.8719470255268789,0,0
control,3426,942,0.8413662834717098,14,14
control,1293,499,0.867110754825641,3,3
control,1178,400,0.8472604664515165,4,4
control,1118,482,0.8801372016070658,3,3
control,823,369,0.8805057663633145,3,3
control,924,439,0.8910171272768868,0,0
control,1569,580,0.8647540846796897,7,7
control,1962,637,0.8516233733308355,4,4
control,2251,800,0.86597995699509,0,0
control,1082,496,0.8883585324474583,3,3
control,2773,978,0.8685397603986158,3,3
control,1101,524,0.8939912629733006,0,0
control,787,274,0.8417720415794488,9,9
control,2146,834,0.8767979332096393,0,0
control,3386,1123,0.8642068818598424,4,4
control,1352,591,0.8852149836541706,9,9
control,2200,1074,0.9068285404938482,6,6
control,1288,588,0.8904991157488914,9,9
control,802,397,0.8948465819215,3,3
control,1000,392,0.864428689006819,0,0
control,1834,663,0.8645934015226399,9,9
control,1278,521,0.8745568130947854,3,3
control,1117,434,0.8653030573008558,0,0
control,1607,591,0.8644958688349762,9,9
control,3618,1112,0.8560156521617914,4,4
control,1187,494,0.8761652715121737,3,3
control,3313,964,0.8476958305764072,4,4
control,3083,961,0.8548999774661098,12,12
control,1033,470,0.8865324882711683,3,3
control,676,273,0.8608510720482485,9,9
control,2611,829,0.8541760304389572,9,9
control,1089,519,0.8940212159220613,7,7
control,929,356,0.8596484128919073,1,1
control,2017,654,0.8519904145924072,4,4
control,1019,463,0.8861125812428217,0,0
control,760,392,0.9001922491511526,3,3
control,1142,415,0.85622432526704,0,0
control,907,517,0.9174614070521823,3,3
control,1172,404,0.8492808221312375,0,0
control,1241,517,0.8770816772332941,0,0
control,1176,540,0.8899124687712164,0,0
control,1337,470,0.8547618477356551,0,0
control,2673,676,0.825779852868255,4,4
control,580,291,0.8916074508636521,0,0
control,2340,950,0.8838031551880952,11,11
control,897,353,0.8628356901243187,9,9
control,4034,1186,0.8525540359871194,4,4
control,1519,549,0.8610789239649507,4,4
control,601,321,0.9019856987632944,0,0
control,1346,463,0.8518832231560768,0,0
control,2762,744,0.8344627398211453,4,4
control,1010,491,0.8957368927328557,3,3
control,700,386,0.9091381978031217,3,3
control,1191,580,0.8984093848748107,0,0
control,1125,483,0.8796502669091981,3,3
control,1048,448,0.8778016157305466,9,9
control,1524,565,0.8646124553991152,0,0
control,2384,904,0.8753036327518018,13,13
control,1098,418,0.8620582333948665,0,0
control,856,388,0.882814965568574,7,7
control,923,418,0.8839790834020331,3,3
control,821,464,0.9149636253509994,0,0
control,1106,497,0.885865083180549,3,3
control,740,365,0.8930240268975973,3,3
control,5808,1573,0.8492843052943782,4,4
control,2567,843,0.8581584370288287,12,12
control,1194,565,0.8943921280368953,7,7
control,1326,561,0.8803601423221132,3,3
control,1591,613,0.8706269909494896,0,0
control,1132,480,0.8779882360159389,0,0
control,1275,567,0.8866765507313463,7,7
control,2867,1127,0.8827151822357273,3,3
control,789,382,0.8912650095428133,7,7
control,2899,979,0.8638267697096585,3,3
control,1912,608,0.8483662516335846,4,4
control,754,382,0.8973688316657651,0,0
control,407,221,0.8983741938584061,0,0
control,1404,496,0.856424301383658,0,0
control,1466,494,0.85079373588985,0,0
control,987,495,0.8999064098908647,0,0
control,4013,103,0.5585831695736908,19,19
control,1067,486,0.8872161141675765,0,0
control,881,388,0.8790671999045737,3,3
control,1524,564,0.8643707502562785,4,4
control,2015,593,0.8392324037806238,4,4
control,877,420,0.8913522435786586,3,3
control,241,161,0.9264525973526856,3,3
control,1997,506,0.8193456821274016,4,4
control,1230,498,0.8729165606976336,0,0
control,637,363,0.9129027592269777,5,5
control,1089,508,0.8909578111945134,7,7
control,2571,965,0.8752017524009037,3,3
control,1109,401,0.8549106386027975,9,9
control,738,419,0.9142825984422147,11,11
control,2586,883,0.8632526762999786,12,12
control,2691,810,0.8479761519291091,4,4
control,1600,542,0.8532761885752324,4,4
control,1128,533,0.8933325950971446,7,7
control,845,455,0.9081453794883402,3,3
control,1286,489,0.8649406354454221,0,0
control,726,408,0.9125193980882494,3,3
control,1271,584,0.8911994628018225,0,0
control,928,355,0.8593722404800004,9,9
control,1515,773,0.9081147094239785,13,13
control,1131,427,0.8614573732725446,0,0
control,1640,594,0.8628059638621799,0,0
control,1152,445,0.8650665097929497,0,0
control,881,361,0.8684306023014918,0,0
control,1992,882,0.8927584964130771,3,3
control,511,302,0.9156652656290604,0,0
control,1214,505,0.8764914724567378,0,0
control,846,399,0.8885014785032432,3,3
control,2654,858,0.8567675752455799,0,0
control,1674,632,0.8687746693394707,0,0
control,705,426,0.9231864497397626,6,6
control,3730,1097,0.8511910602844892,4,4
control,545,329,0.9198944289892578,3,3
control,1410,516,0.8613721702393522,0,0
control,1440,526,0.8615178754699067,0,0
control,1239,481,0.8671462151049841,3,3
control,1069,531,0.8996746712249692,3,3
control,216,154,0.9370589242806687,0,0
control,1979,582,0.8387588200325712,4,4
control,980,458,0.8895567939938661,3,3
control,1636,597,0.8637714719917532,4,4
control,1319,556,0.8797626376943882,3,3
control,905,401,0.8804375301578624,7,7
control,1444,565,0.871020706162887,4,4
control,1348,466,0.8526039347671176,4,4
control,708,359,0.8965139061743699,3,3
control,1836,671,0.8660639675699326,9,9
control,803,400,0.895805441451004,7,7
control,2749,1075,0.881434848055902,6,6
control,2352,727,0.8487580048091559,4,4
control,2777,975,0.8679944104833583,4,4
control,3134,981,0.8557163324357336,0,0
control,3065,1048,0.8663190908198272,9,9
control,2563,708,0.8360937067987828,4,4
control,1891,707,0.8696025819681769,7,7
control,558,328,0.9159843144328577,3,3
control,1114,449,0.8704779389059012,0,0
control,2473,825,0.8594934636022115,4,4
control,949,454,0.8924481935026128,3,3
control,1428,590,0.8783171891344959,12,12
control,2029,826,0.8819870836044761,0,0
control,1566,539,0.8550130876556796,0,0
control,1221,597,0.8993294599676926,3,3
control,960,475,0.8975352677418098,3,3
control,1271,601,0.8952139732967044,7,7
control,835,366,0.8773977313805031,0,0
control,1128,505,0.8856545290354149,1,1
control,1573,612,0.87175098794705,0,0
control,1568,620,0.873893355682908,0,0
control,968,476,0.8967577786415747,0,0
control,1564,527,0.8521004638431927,9,9
control,212,117,0.8890315007741284,16,16
control,1327,522,0.8702474646340792,3,3
control,1470,686,0.8954972981677124,3,3
control,691,383,0.9097442314644519,3,3
control,1333,476,0.8568807982164233,7,7
control,1612,609,0.8681946894420891,0,0
control,1941,756,0.8754560341822929,12,12
control,961,511,0.9080362300212351,3,3
control,784,495,0.9309989443358717,6,6
control,1447,513,0.8575049358748831,3,3
control,2163,709,0.8547520015230519,4,4
control,1272,430,0.8482781088004938,7,7
control,1663,636,0.8703976720511971,0,0
control,2086,773,0.8701132912779955,3,3
control,1965,774,0.87714028221712,11,11
control,2185,767,0.8638530652867971,4,4
control,1008,402,0.8670751705384885,0,0
control,1251,544,0.8832326882034096,7,7
control,4873,1429,0.8555331902417106,9,9
control,6246,1461,0.8337676691860421,12,12
control,2323,890,0.8762171384951173,0,0
control,1016,414,0.8703335053725294,0,0
control,941,499,0.9073547083856353,3,3
control,3072,732,0.8213837410083715,4,4
control,2092,604,0.837520036205928,9,9
control,976,419,0.8771560597772371,0,0
control,1117,483,0.8805447209466097,7,7
control,1236,563,0.889551088024935,0,0
control,1265,473,0.8622769447698392,11,11
control,944,468,0.8975700807241235,7,7
control,1521,618,0.8770820690634381,4,4
control,1041,485,0.8900697904810265,7,7
control,1329,550,0.8773301658266732,0,0
control,1103,558,0.9027332888559066,0,0
control,882,409,0.8866919583494585,3,3
control,1226,509,0.8763885815638954,0,0
control,922,473,0.9022272887372856,0,0
control,668,401,0.9215399544708992,6,6
control,1231,589,0.8964025810593591,11,11
control,1010,551,0.9124029215957316,3,3
control,1553,530,0.8536914758091005,0,0
control,1047,452,0.8792004345372558,7,7
control,905,477,0.9059305856904186,6,6
control,1458,519,0.8582096880898459,4,4
control,574,302,0.8989076272390829,7,7
control,996,516,0.9047415168073341,3,3
control,3138,946,0.8510684898110914,9,9
control,1347,506,0.8641204441867599,7,7
control,867,433,0.8973692167685828,3,3
control,1127,434,0.864205596884436,0,0
control,1273,508,0.871501854691793,3,3
control,1826,622,0.8565965728566064,7,7
control,1886,727,0.8736064697304048,7,7
control,3525,1018,0.8479314502460721,0,0
control,733,304,0.8665910925343466,9,9
control,452,259,0.9089167376136039,3,3
control,3743,977,0.8367508041432993,4,4
control,1139,528,0.8907615867938712,3,3
control,1356,467,0.8522016515705174,9,9
control,1237,510,0.8755648383253352,0,0
control,1113,515,0.8901400077007489,7,7
control,2043,754,0.8692260044151459,9,9
control,1710,558,0.8495631003417506,0,0
control,405,239,0.9121529920066915,0,0
control,1460,542,0.8639995004162182,11,11
control,2008,668,0.8552765840404516,4,4
control,1313,488,0.8621525297418144,0,0
control,1765,692,0.8747549771778419,7,7
control,2432,761,0.850979225467388,4,4
control,2940,796,0.8363963557804754,4,4
control,861,524,0.9265173312120261,3,3
control,1042,467,0.8845042689554651,3,3
control,1633,557,0.8546115785427117,0,0
control,500,259,0.8941558298922091,0,0
control,1143,501,0.882863607172566,0,0
control,903,436,0.8930193959049358,3,3
control,1399,486,0.8540343125686448,0,0
control,4019,1342,0.867827443624031,12,12
control,1890,625,0.8533229393313697,0,0
control,1686,731,0.8875251896232937,0,0
control,763,338,0.8773270329458821,0,0
control,1892,545,0.8350510714158127,9,9
control,1399,611,0.8856333910919593,3,3
control,2570,790,0.8497606804850291,4,4
control,668,426,0.9308381155223824,6,6
control,750,489,0.935391844816222,6,6
control,1394,550,0.8715437883760281,0,0
control,1035,397,0.861970787230201,9,9
control,1506,618,0.878270043126737,0,0
control,3679,1006,0.842071093263142,14,14
control,184,116,0.9115337967817758,16,16
control,896,415,0.8867801354546719,7,7
control,1330,514,0.8678271027480718,0,0
control,1081,490,0.886733896871636,3,3
control,1338,716,0.9131466806914857,3,3
control,531,329,0.9237095735494015,3,3
control,1210,481,0.8700395110862057,0,0
control,572,301,0.8988794027816052,0,0
control,1957,760,0.8752040411052324,12,12
control,816,384,0.8875708208848593,3,3
control,363,190,0.8901705939843343,6,6
control,919,431,0.8890302973268063,3,3
control,1258,543,0.8822843854682311,3,3
control,1797,693,0.87285029051875,2,2
control,1700,640,0.8686656382069115,0,0
control,765,393,0.8996869461678738,7,7
control,1311,456,0.8528876529879383,0,0
control,897,376,0.8721194918369707,0,0
control,1433,463,0.8445415313696994,0,0
control,587,283,0.8855568499254044,3,3
control,902,386,0.8752644770551997,9,9
control,1323,637,0.8983135266673797,3,3
control,1512,626,0.8795498601347169,0,0
control,819,364,0.879111500977111,0,0
control,617,363,0.9174354858181856,0,0
control,364,179,0.8796422685032599,7,7
control,2282,604,0.8281046919559547,4,4
control,1031,441,0.8776009241871786,9,9
control,1431,553,0.8691502990272966,0,0
control,935,454,0.894387191410207,7,7
control,3035,990,0.8602810660367497,4,4
control,980,409,0.873128022395534,3,3
control,1492,530,0.8583724969950317,4,4
control,1524,576,0.8672433304081343,7,7
control,242,163,0.9280029133020186,3,3
control,2290,824,0.8678779740924631,4,4
control,845,402,0.8897688927241679,9,9
control,1275,464,0.8586408744147753,7,7
control,1138,506,0.8848248167013988,7,7
control,3703,1098,0.8520545255763675,9,9
control,1278,466,0.8589600561689986,0,0
control,847,430,0.89944444040623,7,7
control,2244,868,0.8769023233937268,3,3
control,1163,489,0.8772594776129778,0,0
control,698,362,0.8997322965782217,3,3
control,2897,973,0.8631303569097375,4,4
control,850,456,0.9076765427177979,3,3
control,1007,466,0.8885646787202773,3,3
control,1732,577,0.852596876414455,4,4
control,1083,542,0.9009337800709712,3,3
control,3414,1014,0.8507822699106037,9,9
control,1306,528,0.8737752160193081,9,9
control,1877,569,0.8416503242263325,9,9
